image_path,label
AnnualCrop\AnnualCrop_2176.jpg,AnnualCrop
SeaLake\SeaLake_2400.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2315.jpg,HerbaceousVegetation
SeaLake\SeaLake_1091.jpg,SeaLake
Highway\Highway_183.jpg,Highway
Residential\Residential_205.jpg,Residential
River\River_1199.jpg,River
Industrial\Industrial_373.jpg,Industrial
Industrial\Industrial_1398.jpg,Industrial
Pasture\Pasture_912.jpg,Pasture
Industrial\Industrial_2230.jpg,Industrial
Pasture\Pasture_1015.jpg,Pasture
Pasture\Pasture_1362.jpg,Pasture
AnnualCrop\AnnualCrop_1301.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1765.jpg,PermanentCrop
Industrial\Industrial_2132.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2966.jpg,HerbaceousVegetation
River\River_1029.jpg,River
Highway\Highway_247.jpg,Highway
SeaLake\SeaLake_2383.jpg,SeaLake
SeaLake\SeaLake_159.jpg,SeaLake
River\River_1785.jpg,River
Industrial\Industrial_94.jpg,Industrial
Forest\Forest_901.jpg,Forest
SeaLake\SeaLake_2834.jpg,SeaLake
Residential\Residential_2657.jpg,Residential
Forest\Forest_1063.jpg,Forest
Forest\Forest_1365.jpg,Forest
SeaLake\SeaLake_2386.jpg,SeaLake
Highway\Highway_1724.jpg,Highway
Residential\Residential_1484.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1512.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_978.jpg,PermanentCrop
Highway\Highway_630.jpg,Highway
Pasture\Pasture_232.jpg,Pasture
PermanentCrop\PermanentCrop_2032.jpg,PermanentCrop
Residential\Residential_649.jpg,Residential
Industrial\Industrial_671.jpg,Industrial
SeaLake\SeaLake_1809.jpg,SeaLake
Residential\Residential_437.jpg,Residential
Industrial\Industrial_2252.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_661.jpg,HerbaceousVegetation
River\River_1753.jpg,River
Forest\Forest_2276.jpg,Forest
Highway\Highway_2287.jpg,Highway
SeaLake\SeaLake_1512.jpg,SeaLake
Forest\Forest_364.jpg,Forest
Pasture\Pasture_965.jpg,Pasture
AnnualCrop\AnnualCrop_1361.jpg,AnnualCrop
SeaLake\SeaLake_1204.jpg,SeaLake
AnnualCrop\AnnualCrop_1498.jpg,AnnualCrop
SeaLake\SeaLake_2003.jpg,SeaLake
Highway\Highway_1115.jpg,Highway
Forest\Forest_393.jpg,Forest
Residential\Residential_1638.jpg,Residential
River\River_432.jpg,River
Residential\Residential_1296.jpg,Residential
Forest\Forest_2582.jpg,Forest
AnnualCrop\AnnualCrop_2836.jpg,AnnualCrop
River\River_370.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2711.jpg,HerbaceousVegetation
Pasture\Pasture_1663.jpg,Pasture
Pasture\Pasture_629.jpg,Pasture
Industrial\Industrial_1524.jpg,Industrial
PermanentCrop\PermanentCrop_236.jpg,PermanentCrop
Pasture\Pasture_500.jpg,Pasture
Residential\Residential_2345.jpg,Residential
AnnualCrop\AnnualCrop_2558.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1824.jpg,HerbaceousVegetation
Pasture\Pasture_383.jpg,Pasture
Industrial\Industrial_739.jpg,Industrial
Residential\Residential_615.jpg,Residential
PermanentCrop\PermanentCrop_1249.jpg,PermanentCrop
Highway\Highway_2308.jpg,Highway
Highway\Highway_1275.jpg,Highway
Forest\Forest_2271.jpg,Forest
Highway\Highway_1008.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_109.jpg,HerbaceousVegetation
Industrial\Industrial_1282.jpg,Industrial
Pasture\Pasture_297.jpg,Pasture
Industrial\Industrial_1085.jpg,Industrial
Highway\Highway_1933.jpg,Highway
Residential\Residential_1863.jpg,Residential
AnnualCrop\AnnualCrop_1887.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2793.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1712.jpg,AnnualCrop
Industrial\Industrial_1029.jpg,Industrial
SeaLake\SeaLake_668.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2209.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2728.jpg,AnnualCrop
River\River_1066.jpg,River
Residential\Residential_2283.jpg,Residential
Highway\Highway_1329.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1253.jpg,HerbaceousVegetation
Residential\Residential_2202.jpg,Residential
Industrial\Industrial_2402.jpg,Industrial
River\River_2114.jpg,River
Forest\Forest_1627.jpg,Forest
Highway\Highway_1496.jpg,Highway
PermanentCrop\PermanentCrop_510.jpg,PermanentCrop
SeaLake\SeaLake_2333.jpg,SeaLake
River\River_1163.jpg,River
Forest\Forest_1981.jpg,Forest
AnnualCrop\AnnualCrop_27.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1936.jpg,AnnualCrop
Highway\Highway_191.jpg,Highway
PermanentCrop\PermanentCrop_1522.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2815.jpg,AnnualCrop
Industrial\Industrial_589.jpg,Industrial
Forest\Forest_2810.jpg,Forest
PermanentCrop\PermanentCrop_1761.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2091.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1835.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_7.jpg,AnnualCrop
Highway\Highway_1337.jpg,Highway
Industrial\Industrial_677.jpg,Industrial
AnnualCrop\AnnualCrop_2201.jpg,AnnualCrop
Pasture\Pasture_587.jpg,Pasture
SeaLake\SeaLake_1026.jpg,SeaLake
SeaLake\SeaLake_317.jpg,SeaLake
SeaLake\SeaLake_2069.jpg,SeaLake
PermanentCrop\PermanentCrop_2332.jpg,PermanentCrop
River\River_2002.jpg,River
SeaLake\SeaLake_2823.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1223.jpg,HerbaceousVegetation
Pasture\Pasture_962.jpg,Pasture
Forest\Forest_947.jpg,Forest
Pasture\Pasture_771.jpg,Pasture
PermanentCrop\PermanentCrop_1931.jpg,PermanentCrop
Forest\Forest_1533.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_1428.jpg,HerbaceousVegetation
Residential\Residential_662.jpg,Residential
Residential\Residential_2276.jpg,Residential
AnnualCrop\AnnualCrop_2544.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1855.jpg,AnnualCrop
AnnualCrop\AnnualCrop_230.jpg,AnnualCrop
Residential\Residential_1726.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_128.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_477.jpg,PermanentCrop
Highway\Highway_1389.jpg,Highway
Forest\Forest_2122.jpg,Forest
Forest\Forest_457.jpg,Forest
AnnualCrop\AnnualCrop_2759.jpg,AnnualCrop
Highway\Highway_1541.jpg,Highway
SeaLake\SeaLake_1875.jpg,SeaLake
Pasture\Pasture_1458.jpg,Pasture
AnnualCrop\AnnualCrop_170.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_963.jpg,HerbaceousVegetation
River\River_1281.jpg,River
Residential\Residential_398.jpg,Residential
SeaLake\SeaLake_2949.jpg,SeaLake
AnnualCrop\AnnualCrop_457.jpg,AnnualCrop
Forest\Forest_526.jpg,Forest
PermanentCrop\PermanentCrop_1813.jpg,PermanentCrop
PermanentCrop\PermanentCrop_1614.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2769.jpg,HerbaceousVegetation
Highway\Highway_371.jpg,Highway
Forest\Forest_2054.jpg,Forest
Residential\Residential_1897.jpg,Residential
Highway\Highway_1593.jpg,Highway
Forest\Forest_2612.jpg,Forest
SeaLake\SeaLake_2886.jpg,SeaLake
Residential\Residential_8.jpg,Residential
SeaLake\SeaLake_2812.jpg,SeaLake
Highway\Highway_647.jpg,Highway
PermanentCrop\PermanentCrop_1032.jpg,PermanentCrop
Residential\Residential_122.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1471.jpg,HerbaceousVegetation
Industrial\Industrial_798.jpg,Industrial
Residential\Residential_2995.jpg,Residential
Highway\Highway_208.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_427.jpg,HerbaceousVegetation
River\River_1174.jpg,River
Forest\Forest_2326.jpg,Forest
PermanentCrop\PermanentCrop_1561.jpg,PermanentCrop
SeaLake\SeaLake_1068.jpg,SeaLake
River\River_491.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2318.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1819.jpg,PermanentCrop
Forest\Forest_1667.jpg,Forest
Forest\Forest_1530.jpg,Forest
Highway\Highway_1763.jpg,Highway
PermanentCrop\PermanentCrop_311.jpg,PermanentCrop
PermanentCrop\PermanentCrop_94.jpg,PermanentCrop
River\River_1068.jpg,River
Residential\Residential_1440.jpg,Residential
SeaLake\SeaLake_1161.jpg,SeaLake
Residential\Residential_1419.jpg,Residential
Industrial\Industrial_635.jpg,Industrial
Pasture\Pasture_1298.jpg,Pasture
Residential\Residential_2477.jpg,Residential
AnnualCrop\AnnualCrop_1119.jpg,AnnualCrop
Highway\Highway_131.jpg,Highway
SeaLake\SeaLake_1917.jpg,SeaLake
AnnualCrop\AnnualCrop_1215.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_457.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1258.jpg,PermanentCrop
River\River_350.jpg,River
Highway\Highway_1175.jpg,Highway
Industrial\Industrial_455.jpg,Industrial
Residential\Residential_1653.jpg,Residential
SeaLake\SeaLake_482.jpg,SeaLake
River\River_576.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2628.jpg,HerbaceousVegetation
Forest\Forest_2041.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2421.jpg,HerbaceousVegetation
SeaLake\SeaLake_1678.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_896.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1957.jpg,PermanentCrop
Industrial\Industrial_1373.jpg,Industrial
Highway\Highway_1193.jpg,Highway
PermanentCrop\PermanentCrop_2398.jpg,PermanentCrop
SeaLake\SeaLake_1187.jpg,SeaLake
Highway\Highway_799.jpg,Highway
River\River_2428.jpg,River
PermanentCrop\PermanentCrop_826.jpg,PermanentCrop
Highway\Highway_1754.jpg,Highway
Industrial\Industrial_843.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2729.jpg,HerbaceousVegetation
Forest\Forest_250.jpg,Forest
Forest\Forest_2419.jpg,Forest
PermanentCrop\PermanentCrop_1040.jpg,PermanentCrop
Residential\Residential_2596.jpg,Residential
Residential\Residential_203.jpg,Residential
Forest\Forest_588.jpg,Forest
Residential\Residential_530.jpg,Residential
Pasture\Pasture_974.jpg,Pasture
Highway\Highway_981.jpg,Highway
Highway\Highway_1468.jpg,Highway
Residential\Residential_2618.jpg,Residential
SeaLake\SeaLake_696.jpg,SeaLake
Industrial\Industrial_2096.jpg,Industrial
PermanentCrop\PermanentCrop_591.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_724.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_809.jpg,PermanentCrop
River\River_1127.jpg,River
HerbaceousVegetation\HerbaceousVegetation_832.jpg,HerbaceousVegetation
Highway\Highway_1759.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1857.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2240.jpg,AnnualCrop
Forest\Forest_311.jpg,Forest
Highway\Highway_1111.jpg,Highway
Residential\Residential_1876.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2911.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2994.jpg,HerbaceousVegetation
Residential\Residential_855.jpg,Residential
SeaLake\SeaLake_238.jpg,SeaLake
AnnualCrop\AnnualCrop_2069.jpg,AnnualCrop
Highway\Highway_1413.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_379.jpg,HerbaceousVegetation
SeaLake\SeaLake_1292.jpg,SeaLake
Residential\Residential_2231.jpg,Residential
Industrial\Industrial_1878.jpg,Industrial
Industrial\Industrial_2180.jpg,Industrial
River\River_1717.jpg,River
SeaLake\SeaLake_2811.jpg,SeaLake
Highway\Highway_30.jpg,Highway
SeaLake\SeaLake_408.jpg,SeaLake
AnnualCrop\AnnualCrop_1.jpg,AnnualCrop
Forest\Forest_653.jpg,Forest
Residential\Residential_513.jpg,Residential
River\River_422.jpg,River
Industrial\Industrial_1002.jpg,Industrial
SeaLake\SeaLake_2534.jpg,SeaLake
Pasture\Pasture_378.jpg,Pasture
Residential\Residential_1425.jpg,Residential
SeaLake\SeaLake_520.jpg,SeaLake
Pasture\Pasture_275.jpg,Pasture
Industrial\Industrial_1069.jpg,Industrial
Residential\Residential_2404.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2656.jpg,HerbaceousVegetation
Industrial\Industrial_2397.jpg,Industrial
Highway\Highway_345.jpg,Highway
PermanentCrop\PermanentCrop_1812.jpg,PermanentCrop
Pasture\Pasture_919.jpg,Pasture
PermanentCrop\PermanentCrop_1311.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1897.jpg,AnnualCrop
Industrial\Industrial_1660.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_755.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1366.jpg,AnnualCrop
Industrial\Industrial_1082.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2312.jpg,HerbaceousVegetation
River\River_1760.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2130.jpg,HerbaceousVegetation
Forest\Forest_625.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_208.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2019.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_919.jpg,PermanentCrop
River\River_1169.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2351.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1691.jpg,HerbaceousVegetation
Forest\Forest_856.jpg,Forest
Highway\Highway_977.jpg,Highway
SeaLake\SeaLake_2850.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1417.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1025.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1887.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2748.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1981.jpg,PermanentCrop
Forest\Forest_2770.jpg,Forest
Industrial\Industrial_199.jpg,Industrial
Forest\Forest_2852.jpg,Forest
SeaLake\SeaLake_430.jpg,SeaLake
Forest\Forest_1730.jpg,Forest
River\River_517.jpg,River
HerbaceousVegetation\HerbaceousVegetation_735.jpg,HerbaceousVegetation
SeaLake\SeaLake_1794.jpg,SeaLake
River\River_2301.jpg,River
AnnualCrop\AnnualCrop_1741.jpg,AnnualCrop
SeaLake\SeaLake_2424.jpg,SeaLake
River\River_1119.jpg,River
Forest\Forest_548.jpg,Forest
Industrial\Industrial_580.jpg,Industrial
PermanentCrop\PermanentCrop_2082.jpg,PermanentCrop
AnnualCrop\AnnualCrop_537.jpg,AnnualCrop
River\River_1657.jpg,River
Highway\Highway_1154.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2908.jpg,HerbaceousVegetation
Residential\Residential_2400.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1062.jpg,HerbaceousVegetation
Highway\Highway_358.jpg,Highway
Forest\Forest_2686.jpg,Forest
AnnualCrop\AnnualCrop_1033.jpg,AnnualCrop
Forest\Forest_253.jpg,Forest
Industrial\Industrial_2078.jpg,Industrial
AnnualCrop\AnnualCrop_675.jpg,AnnualCrop
Forest\Forest_1060.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2031.jpg,HerbaceousVegetation
Industrial\Industrial_22.jpg,Industrial
Industrial\Industrial_2372.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_249.jpg,HerbaceousVegetation
Residential\Residential_2535.jpg,Residential
Highway\Highway_2436.jpg,Highway
Industrial\Industrial_2135.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1162.jpg,HerbaceousVegetation
SeaLake\SeaLake_2770.jpg,SeaLake
Industrial\Industrial_935.jpg,Industrial
Residential\Residential_2279.jpg,Residential
Industrial\Industrial_1410.jpg,Industrial
Forest\Forest_332.jpg,Forest
River\River_791.jpg,River
Highway\Highway_1912.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1740.jpg,HerbaceousVegetation
SeaLake\SeaLake_115.jpg,SeaLake
AnnualCrop\AnnualCrop_2268.jpg,AnnualCrop
Residential\Residential_1382.jpg,Residential
Industrial\Industrial_1689.jpg,Industrial
AnnualCrop\AnnualCrop_2304.jpg,AnnualCrop
AnnualCrop\AnnualCrop_517.jpg,AnnualCrop
Pasture\Pasture_1333.jpg,Pasture
Residential\Residential_2704.jpg,Residential
SeaLake\SeaLake_2314.jpg,SeaLake
Industrial\Industrial_1628.jpg,Industrial
PermanentCrop\PermanentCrop_19.jpg,PermanentCrop
AnnualCrop\AnnualCrop_57.jpg,AnnualCrop
Pasture\Pasture_783.jpg,Pasture
Pasture\Pasture_734.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_711.jpg,HerbaceousVegetation
SeaLake\SeaLake_1561.jpg,SeaLake
SeaLake\SeaLake_333.jpg,SeaLake
Pasture\Pasture_995.jpg,Pasture
Industrial\Industrial_230.jpg,Industrial
SeaLake\SeaLake_2029.jpg,SeaLake
Forest\Forest_63.jpg,Forest
Forest\Forest_2412.jpg,Forest
Pasture\Pasture_993.jpg,Pasture
Highway\Highway_1664.jpg,Highway
Highway\Highway_1427.jpg,Highway
River\River_2047.jpg,River
SeaLake\SeaLake_2216.jpg,SeaLake
AnnualCrop\AnnualCrop_2960.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2554.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1577.jpg,HerbaceousVegetation
Highway\Highway_1826.jpg,Highway
River\River_1153.jpg,River
Residential\Residential_595.jpg,Residential
Residential\Residential_2408.jpg,Residential
PermanentCrop\PermanentCrop_653.jpg,PermanentCrop
SeaLake\SeaLake_1764.jpg,SeaLake
River\River_528.jpg,River
PermanentCrop\PermanentCrop_1213.jpg,PermanentCrop
SeaLake\SeaLake_90.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_644.jpg,HerbaceousVegetation
Highway\Highway_2431.jpg,Highway
Highway\Highway_1671.jpg,Highway
Pasture\Pasture_260.jpg,Pasture
SeaLake\SeaLake_1192.jpg,SeaLake
SeaLake\SeaLake_1209.jpg,SeaLake
River\River_390.jpg,River
AnnualCrop\AnnualCrop_2430.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2728.jpg,HerbaceousVegetation
Pasture\Pasture_1641.jpg,Pasture
AnnualCrop\AnnualCrop_1920.jpg,AnnualCrop
SeaLake\SeaLake_1506.jpg,SeaLake
PermanentCrop\PermanentCrop_2025.jpg,PermanentCrop
Highway\Highway_62.jpg,Highway
Pasture\Pasture_1582.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_897.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_737.jpg,HerbaceousVegetation
Pasture\Pasture_1291.jpg,Pasture
AnnualCrop\AnnualCrop_681.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1115.jpg,AnnualCrop
Highway\Highway_2234.jpg,Highway
Industrial\Industrial_2060.jpg,Industrial
SeaLake\SeaLake_748.jpg,SeaLake
PermanentCrop\PermanentCrop_1388.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1543.jpg,AnnualCrop
Highway\Highway_1933.jpg,Highway
Industrial\Industrial_1482.jpg,Industrial
PermanentCrop\PermanentCrop_1913.jpg,PermanentCrop
AnnualCrop\AnnualCrop_997.jpg,AnnualCrop
Highway\Highway_2493.jpg,Highway
Highway\Highway_1470.jpg,Highway
Industrial\Industrial_2176.jpg,Industrial
PermanentCrop\PermanentCrop_2236.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1019.jpg,HerbaceousVegetation
River\River_2454.jpg,River
Residential\Residential_447.jpg,Residential
AnnualCrop\AnnualCrop_959.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_527.jpg,HerbaceousVegetation
SeaLake\SeaLake_1236.jpg,SeaLake
Highway\Highway_1744.jpg,Highway
Industrial\Industrial_361.jpg,Industrial
AnnualCrop\AnnualCrop_680.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2876.jpg,AnnualCrop
Residential\Residential_812.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1500.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_498.jpg,PermanentCrop
AnnualCrop\AnnualCrop_78.jpg,AnnualCrop
SeaLake\SeaLake_95.jpg,SeaLake
Forest\Forest_982.jpg,Forest
Forest\Forest_2177.jpg,Forest
SeaLake\SeaLake_1844.jpg,SeaLake
River\River_444.jpg,River
PermanentCrop\PermanentCrop_782.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1969.jpg,HerbaceousVegetation
Forest\Forest_1287.jpg,Forest
Highway\Highway_1214.jpg,Highway
River\River_2480.jpg,River
Forest\Forest_1630.jpg,Forest
AnnualCrop\AnnualCrop_876.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2151.jpg,HerbaceousVegetation
Pasture\Pasture_570.jpg,Pasture
Industrial\Industrial_470.jpg,Industrial
Highway\Highway_334.jpg,Highway
Residential\Residential_306.jpg,Residential
Industrial\Industrial_438.jpg,Industrial
Industrial\Industrial_2499.jpg,Industrial
PermanentCrop\PermanentCrop_635.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1768.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2428.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1664.jpg,HerbaceousVegetation
Highway\Highway_914.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2492.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_436.jpg,AnnualCrop
Pasture\Pasture_121.jpg,Pasture
PermanentCrop\PermanentCrop_1332.jpg,PermanentCrop
PermanentCrop\PermanentCrop_1842.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2652.jpg,AnnualCrop
Residential\Residential_1594.jpg,Residential
SeaLake\SeaLake_2302.jpg,SeaLake
Pasture\Pasture_53.jpg,Pasture
Residential\Residential_2037.jpg,Residential
PermanentCrop\PermanentCrop_1113.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1976.jpg,HerbaceousVegetation
Pasture\Pasture_333.jpg,Pasture
River\River_918.jpg,River
Forest\Forest_612.jpg,Forest
AnnualCrop\AnnualCrop_492.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1626.jpg,PermanentCrop
Forest\Forest_1903.jpg,Forest
River\River_1228.jpg,River
Industrial\Industrial_857.jpg,Industrial
Residential\Residential_373.jpg,Residential
Forest\Forest_1689.jpg,Forest
PermanentCrop\PermanentCrop_1848.jpg,PermanentCrop
Highway\Highway_2091.jpg,Highway
AnnualCrop\AnnualCrop_229.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1154.jpg,PermanentCrop
Residential\Residential_2419.jpg,Residential
AnnualCrop\AnnualCrop_2262.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_736.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2954.jpg,HerbaceousVegetation
Forest\Forest_2101.jpg,Forest
SeaLake\SeaLake_38.jpg,SeaLake
AnnualCrop\AnnualCrop_1433.jpg,AnnualCrop
Residential\Residential_2133.jpg,Residential
River\River_605.jpg,River
Industrial\Industrial_252.jpg,Industrial
River\River_371.jpg,River
Residential\Residential_862.jpg,Residential
Forest\Forest_438.jpg,Forest
Pasture\Pasture_407.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2345.jpg,HerbaceousVegetation
SeaLake\SeaLake_2313.jpg,SeaLake
Forest\Forest_477.jpg,Forest
SeaLake\SeaLake_1244.jpg,SeaLake
Residential\Residential_2031.jpg,Residential
Industrial\Industrial_718.jpg,Industrial
Forest\Forest_2587.jpg,Forest
Industrial\Industrial_888.jpg,Industrial
River\River_1467.jpg,River
Residential\Residential_466.jpg,Residential
Pasture\Pasture_487.jpg,Pasture
Industrial\Industrial_2379.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_176.jpg,HerbaceousVegetation
Residential\Residential_2389.jpg,Residential
SeaLake\SeaLake_715.jpg,SeaLake
River\River_995.jpg,River
PermanentCrop\PermanentCrop_1534.jpg,PermanentCrop
River\River_883.jpg,River
Pasture\Pasture_446.jpg,Pasture
Residential\Residential_2751.jpg,Residential
Forest\Forest_1639.jpg,Forest
Highway\Highway_259.jpg,Highway
